c:\Users\xander\Documents\github_repositories\NIST-alloy-data-API\code_examples\python\alloys-api-python-examples\cpcsv\Ta_CP_data.csvTemperature: K,Heat capacity at constant pressure Cp: J/K/mol,Uncertainty,Pressure,Ref Temp,Data Set ID,State,Representation,Method,Description,Purity,Purity Units,Year
3.244,0.0429697,0.00214848,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.25,0.0424676,0.00212338,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.284,0.0433881,0.0021694,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.333,0.0451035,0.00225518,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.384,0.0475721,0.0023786,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.514,0.0501243,0.00250622,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.544,0.0510866,0.00255433,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.58,0.0520071,0.00260036,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.622,0.0535134,0.00267567,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.73,0.037907,0.00189535,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.846,0.0298738,0.00149369,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.925,0.0316729,0.00158364,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.979,0.0327189,0.00163594,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.994,0.0327189,0.00163594,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.017,0.0324678,0.00162339,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
4.052,0.0335138,0.00167569,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.938,0.0343925,0.00171962,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.975,0.034769,0.00173845,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.11,0.0376978,0.00188489,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.27,0.0400409,0.00200204,None kPa,N/A,5503,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.14,0.00347272,0.000173636,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.216,0.00447688,0.000223844,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.412,0.00652704,0.000326352,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.477,0.007322,0.0003661,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.551,0.00811696,0.000405848,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.628,0.00903744,0.000451872,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.706,0.012301,0.000615048,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.795,0.0123428,0.00061714,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.878,0.0161921,0.000809604,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
1.966,0.0151042,0.000755212,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.055,0.0170707,0.000853536,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.112,0.018033,0.000901652,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.21,0.019874,0.0009937,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.256,0.0213802,0.00106901,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.346,0.0231375,0.00115688,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.41,0.0245601,0.001228,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.471,0.0258153,0.00129076,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.521,0.0267358,0.00133679,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.554,0.0274052,0.00137026,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.621,0.0288696,0.00144348,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.684,0.0303758,0.00151879,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.744,0.0315892,0.00157946,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.805,0.0336812,0.00168406,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.862,0.0350201,0.001751,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
2.991,0.0392878,0.00196439,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.018,0.038953,0.00194765,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.042,0.040543,0.00202715,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.076,0.0411287,0.00205644,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.097,0.0419655,0.00209828,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.132,0.0430534,0.00215267,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.184,0.040543,0.00202715,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.232,0.0465261,0.0023263,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.279,0.0466098,0.00233049,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.468,0.045773,0.00228865,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.613,0.0279491,0.00139746,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.541,0.027447,0.00137235,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.588,0.0276562,0.00138281,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.628,0.0281583,0.00140792,None kPa,N/A,5504,['C'],A,Low temperature calorimetry set up,"origin: commercial source,99.9 % (total),spectroscopy",99.9,Not Specified %,1941
3.02,0.033472,0.0016736,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.05,0.0343088,0.00171544,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.19,0.0359824,0.00179912,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.21,0.0364008,0.00182004,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.25,0.0372376,0.00186188,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.36,0.0389112,0.00194556,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.59,0.0422584,0.00211292,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.61,0.0426768,0.00213384,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
3.85,0.0447688,0.00223844,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.02,0.0451872,0.00225936,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.1,0.018828,0.0009414,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.23,0.0150624,0.00075312,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.27,0.0163176,0.00081588,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.5,0.0246856,0.00123428,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.6,0.0309616,0.00154808,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.69,0.0301248,0.00150624,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
4.93,0.0364008,0.00182004,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
5.06,0.0422584,0.00211292,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
5.1,0.0410032,0.00205016,None kPa,N/A,5527,['C'],A,Not Stated,not stated,,,1941
20.0,1.48072,0.0148072,None kPa,N/A,8961,['C'],A,Calculated from Debye's and Electronic Coefficient,"origin: commercial source,99.98 %",99.98,Not Specified %,1955
1.255,0.00238488,2.38488e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.38,0.00238488,2.38488e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.379,0.00267776,2.67776e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.448,0.00301248,3.01248e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.65,0.00497896,4.97896e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.676,0.00535552,5.35552e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.875,0.00803328,8.03328e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
1.884,0.00803328,8.03328e-05,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
2.055,0.0100834,0.000100834,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
2.068,0.0112131,0.000112131,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
2.209,0.0135562,0.000135562,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
2.253,0.0146022,0.000146022,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
2.404,0.0183259,0.000183259,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
2.872,0.0284512,0.000284512,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
3.2,0.0380326,0.000380326,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
3.442,0.045229,0.00045229,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
3.726,0.0543083,0.000543083,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
3.959,0.0623416,0.000623416,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
4.109,0.0674879,0.000674879,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
4.256,0.0728853,0.000728853,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
4.441,0.049413,0.00049413,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
4.683,0.0403338,0.000403338,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
4.926,0.0436391,0.000436391,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
5.168,0.0467353,0.000467353,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
5.702,0.0556472,0.000556472,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
6.266,0.0664001,0.000664001,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
6.732,0.0768601,0.000768601,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
7.365,0.0949768,0.000949768,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
8.063,0.11937,0.0011937,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
8.698,0.145812,0.00145812,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
8.915,0.156858,0.00156858,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
9.365,0.17987,0.0017987,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
9.487,0.182548,0.00182548,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
9.899,0.206146,0.00206146,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
10.447,0.23648,0.0023648,None kPa,N/A,10532,['C'],A,Vacuum adiabatic calorimetry,"origin: commercial source,99.9 % (total),stated by supplier,rod",99.9,Not Specified %,1958
